file,page,value,value_clean,Actual,Match,engine,confidence,region,needs_review,review_reason,trace
OSMIW9-KEY150-236.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY150-236.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=436 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY152-58.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY152-58.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=422 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY155-18.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY155-18.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=435 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY158-24.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY158-24.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=423 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY160-84.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY160-84.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=425 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY165-18.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY165-18.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=425 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY165-28.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY165-28.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=425 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY173-1.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY173-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=419 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1095,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY24-1.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY24-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=412 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-KEY90-15.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMIW9-KEY90-15.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=424 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW9-SQ130-1.pdf,1,'A,A,A,1,gpt_vision,high,tl_issue,no,,"file=OSMIW9-SQ130-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(612x792) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table has a single data row: 'A | ORIGINAL ISSUE' directly below the header. No newer value present.""}"
OSMMOW4-KEY47-3.pdf,1,'2,2,A,0,gpt_vision,high,tl_issue,no,,"file=OSMMOW4-KEY47-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(612x792) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '2', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Bottom-most value in the top-left ISSUE/ALTERATIONS table is '2', clearly under the ISSUE column header, confirming current revision.""}"
OSMMOW6-KEY45-6.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMOW6-KEY45-6.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=433 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMOW6-KEY60-7.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMOW6-KEY60-7.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=421 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMOW7-KEY100-2.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMOW7-KEY100-2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=421 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMOW8-KEY101-5.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMOW8-KEY101-5.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=430 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.115193684895836, 1166.7779272397358) grid_ys=(22.341110706329346, 821.6616897583008) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.6 |   marker 'Iss.'@(66,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMW3-KEY30-4.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMW3-KEY30-4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=415 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMW6-KEY82-1.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMW6-KEY82-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=411 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1095,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMW6-SQ55-1.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMW6-SQ55-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=408 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1099,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMW7-KEY120-2.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMW7-KEY120-2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=411 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(66,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMMW9-KEY159-1.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMMW9-KEY159-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=428 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMW10-32.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMW10-32.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=395 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMW3-4.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=OSMW3-4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=400 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMW7-27.pdf,1,'1,1,1,1,native,high,br_title,no,,"file=OSMW7-27.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(842x595) tokens=404 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(291,559) | grid_xs=(33.50009266535441, 825.0200805664062) grid_ys=(15.470733165740967, 580.6706848144531) |   marker 'Iss.'@(812,549) => 1 region=br_title score=181.1 |   marker 'Iss.'@(46,570) => A region=bl_revtable score=150.3 | consolidated => 1 region=br_title"
OSMW9-10.pdf,1,'0,0,1,0,gpt_vision,high,tl_issue,no,,"file=OSMW9-10.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(595x841) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '0', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""The top-left ISSUE/ALTERATIONS table has a single data row: '0 | FIRST CREATED FOR CONTRACT...'. The '0' is in the ISSUE column, bottom-most, confirming it as the current revision.""}"
PR-00228-2_1-0.PDF,1,'1-0,1-0,1-0,1,native,high,br_title,no,,"file=PR-00228-2_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(1191x842) tokens=341 | markers=['Issue', 'Rev', 'Rev', 'Rev.'] | grid_xs=(49.97324021657308, 1169.6559956868489) grid_ys=(22.374982833862305, 821.69580078125) |   marker 'Issue'@(39,799) => 1-0 region=bl_revtable score=112.6 |   marker 'Rev'@(1147,777) => 1-0 region=br_title score=168.1 |   marker 'Rev'@(73,807) => 1-0 region=bl_revtable score=125.6 |   marker 'Rev.'@(245,807) => no value | consolidated => 1-0 region=br_title"
PR-00233-1_1-0.PDF,1,'1-0,1-0,1-0,1,native,high,br_title,no,,"file=PR-00233-1_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=432 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 1-0 region=br_title score=164.4 |   marker 'Iss.'@(65,806) => 1-0 region=bl_revtable score=115.1 | consolidated => 1-0 region=br_title"
PR-00235-1_1-0.PDF,1,'1-0,1-0,1-0,1,native,high,br_title,no,,"file=PR-00235-1_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=540 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 1-0 region=br_title score=164.4 |   marker 'Iss.'@(65,806) => 1-0 region=bl_revtable score=115.1 | consolidated => 1-0 region=br_title"
PR-00240-1_1-0.PDF,1,'1-0,1-0,1-0,1,native,high,br_title,no,,"file=PR-00240-1_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(1191x842) tokens=640 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(35,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173238118489586, 1166.7759908040364) grid_ys=(22.374982833862305, 821.69580078125) |   marker 'Iss.'@(1149,777) => 1-0 region=br_title score=164.4 |   marker 'Iss.'@(65,806) => 1-0 region=bl_revtable score=115.1 | consolidated => 1-0 region=br_title"
SSM12X12CUSC-P_0-0.pdf,1,'0-0,0-0,0-0,1,native,high,br_title,no,,"file=SSM12X12CUSC-P_0-0.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=252 | markers=['Issue', 'Rev', 'Rev', 'Rev.', 'issue'] |   skip inline ref     'issue'@(353,784) | grid_xs=(49.97321573893229, 1169.6559829711914) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Issue'@(42,799) => 0-0 region=bl_revtable score=114.3 |   marker 'Rev'@(1147,777) => 0-0 region=br_title score=168.3 |   marker 'Rev'@(73,807) => 0-0 region=bl_revtable score=123.7 |   marker 'Rev.'@(245,807) => no value | consolidated => 0-0 region=br_title"
TOSMHOB3A-KEY17-1.pdf,1,'A,A,A,1,native,high,bl_revtable,no,,"file=TOSMHOB3A-KEY17-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=384 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1089,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => no value |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=bl_revtable"
W-NUCIW7A505rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=W-NUCIW7A505rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=205 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
X-00044-1rA.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=X-00044-1rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(841x595) tokens=349 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.25679667790731, 824.7768046061198) grid_ys=(15.472471237182617, 580.6724243164062) |   marker 'Rev'@(812,549) => A region=br_title score=181.1 |   marker 'Rev'@(46,570) => A region=bl_revtable score=150.3 | consolidated => A region=br_title"
X-00267-1.pdf,1,'01,01,01,1,native,high,br_title,no,,"file=X-00267-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=381 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
X-00321-1r01.pdf,1,'3M,3M,01,0,native,medium,bl_revtable,no,,"file=X-00321-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=465 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(412,790) | grid_xs=(47.23846435546875, 1166.9011902809143) grid_ys=(22.3008770942688, 821.621467590332) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.1 |   marker 'Iss.'@(66,806) => 3M region=bl_revtable score=95.3 | consolidated => 3M region=bl_revtable"
